Day,Reef,Depth,Salinity,TSS,Temp,DO
825,8,8.336454566,15.73239638,7.25546718,11.11605005,12.32534403
825,9,5.736694009,15.76130094,7.25546718,11.02619304,12.23913833
825,10,2.947856197,15.21475276,7.25546718,11.52385943,12.34629152
825,11,5.692685305,15.12835741,7.25546718,11.71046376,12.27282408
825,12,3.14960315,14.87786238,6.179696749,12.20001664,12.05317158
825,13,3.249615362,15.72308951,7.25546718,10.74675768,11.93050605
825,14,6.557737295,14.93894266,6.179696749,11.96949593,12.09239586
825,15,6.565474247,15.41730687,7.624545338,10.97937186,11.94547574
825,16,7.938506519,15.67485561,7.624545338,10.57972911,11.99869702
825,17,7.49504095,14.52840285,7.624545338,11.52063753,11.90695226
825,18,6.922046247,14.37198626,7.624545338,11.62546047,11.88202666
825,19,6.458686625,14.17322195,7.624545338,11.78462283,11.84739609
825,20,7.429508732,13.99439602,7.624545338,11.92847425,11.81531351
826,1,8.77460946,17.11092619,5.997034021,9.219199791,11.94791019
826,2,2.987162276,16.92392273,5.997034021,9.52883078,11.99163134
826,3,8.091964535,16.71953889,5.997034021,9.558722865,11.90829336
826,4,7.496664976,16.77666692,5.997034021,9.805262923,12.02879048
826,5,10.03942029,16.25816143,5.997034021,10.66913792,12.15042836
826,6,1.894063944,15.85239999,7.697081053,10.84608819,12.12870614
826,7,7.612968844,16.06461507,7.697081053,10.85446141,12.08040571
826,8,8.336454566,15.72889747,7.697081053,11.22537068,12.22467192
826,9,5.736694009,15.75150684,7.697081053,11.13731162,12.14540964
826,10,2.947856197,15.2247034,7.697081053,11.61700325,12.23348447
826,11,5.692685305,15.13428481,7.697081053,11.80710965,12.16820049
826,12,3.14960315,14.87200004,6.676065202,12.3055484,11.97170598
826,13,3.249615362,15.69238347,7.697081053,10.85813498,11.85975914
826,14,6.557737295,14.93568576,6.676065202,12.0701236,12.00405479
826,15,6.565474247,15.39535995,7.887328636,11.08167992,11.86776087
826,16,7.938506519,15.64382708,7.887328636,10.68230814,11.92508399
826,17,7.49504095,14.53828602,7.887328636,11.59129737,11.7903222
826,18,6.922046247,14.38906504,7.887328636,11.6909726,11.75556391
826,19,6.458686625,14.19927595,7.887328636,11.84454224,11.70940103
826,20,7.429508732,14.02798436,7.887328636,11.9833818,11.66741582
827,1,8.77460946,17.08775442,5.983759328,9.434322191,11.88029834
827,2,2.987162276,16.9028541,5.983759328,9.726532739,11.9178973
827,3,8.091964535,16.70371735,5.983759328,9.776916589,11.84093357
827,4,7.496664976,16.7562663,5.983759328,9.986449699,11.95038271
827,5,10.03942029,16.2434431,5.983759328,10.80301792,12.05506779
827,6,1.894063944,15.85068253,8.188637518,10.99574082,12.02616964
827,7,7.612968844,16.04458043,8.188637518,10.97448802,11.98891335
827,8,8.336454566,15.7270453,8.188637518,11.33141856,12.11298531
827,9,5.736694009,15.7432784,8.188637518,11.24582066,12.04145024
827,10,2.947856197,15.2350721,8.188637518,11.70362116,12.1096917
827,11,5.692685305,15.14079712,8.188637518,11.89693512,12.05358557
827,12,3.14960315,14.86705573,7.241724395,12.40349787,11.88310726
827,13,3.249615362,15.66175764,8.188637518,10.96774323,11.78149568
827,14,6.557737295,14.93294054,7.241724395,12.16355345,11.90782986
827,15,6.565474247,15.37291043,8.186795268,11.18083265,11.7824038
827,16,7.938506519,15.61001345,8.186795268,10.78122849,11.84332574
827,17,7.49504095,14.54799901,8.186795268,11.65668923,11.66430997
827,18,6.922046247,14.40656341,8.186795268,11.75148607,11.61915569
827,19,6.458686625,14.22650388,8.186795268,11.89978966,11.56088855
827,20,7.429508732,14.06344992,8.186795268,12.03386603,11.5084734
828,1,8.77460946,17.03305386,5.90636403,9.697543034,11.80055229
828,2,2.987162276,16.85608453,5.90636403,9.964311629,11.83263637
828,3,8.091964535,16.65264291,5.90636403,10.04245356,11.76221397
828,4,7.496664976,16.71614281,5.90636403,10.20005864,11.86109446
828,5,10.03942029,16.2253704,5.90636403,10.94620479,11.95053598
828,6,1.894063944,15.83443925,8.724363245,11.16147629,11.91360095
828,7,7.612968844,16.02584812,8.724363245,11.09746448,11.8894123
828,8,8.336454566,15.72595356,8.724363245,11.43694722,11.99250378
828,9,5.736694009,15.73575161,8.724363245,11.35474462,11.92916892
828,10,2.947856197,15.2454217,8.724363245,11.7853045,11.97741742
828,11,5.692685305,15.14739555,8.724363245,11.98146574,11.93121389
828,12,3.14960315,14.86239546,7.869118774,12.49523348,11.78882102
828,13,3.249615362,15.63058176,8.724363245,11.07923011,11.69651786
828,14,6.557737295,14.93019982,7.869118774,12.25126468,11.80534347
828,15,6.565474247,15.34957623,8.518945233,11.27981706,11.69043163
828,16,7.938506519,15.57328406,8.518945233,10.87950879,11.75415368
828,17,7.49504095,14.55699662,8.518945233,11.71859519,11.5313881
828,18,6.922046247,14.42366548,8.518945233,11.80871945,11.47571242
828,19,6.458686625,14.25375154,8.518945233,11.95201088,11.40527765
828,20,7.429508732,14.09932496,8.518945233,12.08148879,11.34236359
829,1,8.77460946,16.94961493,5.773186173,10.0031681,11.71047305
829,2,2.987162276,16.78573121,5.773186173,10.23752952,11.73771269
829,3,8.091964535,16.56968728,5.773186173,10.34945096,11.67384532
829,4,7.496664976,16.65769128,5.773186173,10.44250872,11.76281508
829,5,10.03942029,16.20344242,5.773186173,11.09859096,11.83889365
829,6,1.894063944,15.80481257,9.298484904,11.34141607,11.79330787
829,7,7.612968844,16.00741531,9.298484904,11.2245359,11.78365695
829,8,8.336454566,15.72492997,9.298484904,11.54269777,11.8655966
829,9,5.736694009,15.72822934,9.298484904,11.46471998,11.81065132
829,10,2.947856197,15.25531509,9.298484904,11.8636446,11.83916584
829,11,5.692685305,15.15358132,9.298484904,12.06222706,11.80332005
829,12,3.14960315,14.8573852,8.550692783,12.58212366,11.69029285
829,13,3.249615362,15.59844463,9.298484904,11.19357919,11.6058569
829,14,6.557737295,14.92695645,8.550692783,12.33473649,11.698218
829,15,6.565474247,15.32521867,8.879778532,11.37974184,11.59301599
829,16,7.938506519,15.53403216,8.879778532,10.97862774,11.6584493
829,17,7.49504095,14.56475758,8.879778532,11.77883645,11.39400215
829,18,6.922046247,14.43957852,8.879778532,11.86442935,11.32811841
829,19,6.458686625,14.27986473,8.879778532,12.0028517,11.24598729
829,20,7.429508732,14.13414173,8.879778532,12.12781193,11.17296372
830,1,8.77460946,16.84082306,5.593097734,10.34357583,11.61230683
830,2,2.987162276,16.69447332,5.593097734,10.53994393,11.63538481
830,3,8.091964535,16.45865282,5.593097734,10.69018917,11.57792602
830,4,7.496664976,16.58287142,5.593097734,10.70887708,11.65779099
830,5,10.03942029,16.17763607,5.593097734,11.25911262,11.72241816
830,6,1.894063944,15.76309789,9.905229165,11.53318419,11.66773587
830,7,7.612968844,15.98877834,9.905229165,11.3557648,11.67359471
830,8,8.336454566,15.72342835,9.905229165,11.6494113,11.73468954
830,9,5.736694009,15.72023404,9.905229165,11.57638319,11.68806797
830,10,2.947856197,15.26431511,9.905229165,11.94023281,11.69744115
830,11,5.692685305,15.15885566,9.905229165,12.14074466,11.67213861
830,12,3.14960315,14.85139096,9.278890865,12.66553685,11.58896835
830,13,3.249615362,15.56534278,9.905229165,11.31145564,11.51067676
830,14,6.557737295,14.92270325,9.278890865,12.41544806,11.58807582
830,15,6.565474247,15.29984649,9.265295164,11.48171195,11.49137885
830,16,7.938506519,15.49291593,9.265295164,11.08003743,11.55714417
830,17,7.49504095,14.57076171,9.265295164,11.83923482,11.25459701
830,18,6.922046247,14.45351072,9.265295164,11.92037353,11.17925728
830,19,6.458686625,14.30368924,9.265295164,12.05395793,11.08643644
830,20,7.429508732,14.16643248,9.265295164,12.1743973,11.00415114
831,1,8.77460946,16.71006366,5.374970691,10.71114465,11.50829982
831,2,2.987162276,16.58499005,5.374970691,10.86531236,11.52791129
831,3,8.091964535,16.3233419,5.374970691,11.05694855,11.47655451
831,4,7.496664976,16.49364296,5.374970691,10.99424085,11.5482686
831,5,10.03942029,16.14792826,5.374970691,11.42670593,11.60338687
831,6,1.894063944,15.7105906,10.5388227,11.73440468,11.5393304
831,7,7.612968844,15.9694335,10.5388227,11.49121371,11.56117301
831,8,8.336454566,15.72090248,10.5388227,11.75782889,11.60220836
831,9,5.736694009,15.71128821,10.5388227,11.69037068,11.56358939
831,10,2.947856197,15.27198462,10.5388227,12.01666045,11.55474757
831,11,5.692685305,15.16271978,10.5388227,12.2185441,11.53990415
831,12,3.14960315,14.84377873,10.04615747,12.74684148,11.48629311
831,13,3.249615362,15.53127273,10.5388227,11.43352459,11.41214134
831,14,6.557737295,14.91693306,10.04615747,12.49487861,11.47653933
831,15,6.565474247,15.27346846,9.671495129,11.58683232,11.3867422
831,16,7.938506519,15.45059361,9.671495129,11.18518984,11.45116989
831,17,7.49504095,14.57448881,9.671495129,11.9016121,11.11561759
831,18,6.922046247,14.46467027,9.671495129,11.97830974,11.03201266
831,19,6.458686625,14.32407087,9.671495129,12.10697536,10.93004408
831,20,7.429508732,14.19472948,9.671495129,12.22280676,10.8398032
832,1,8.77460946,16.56072215,5.127677022,11.09825297,11.40069823
832,2,2.987162276,16.45996059,5.127677022,11.20739233,11.41755067
832,3,8.091964535,16.16755689,5.127677022,11.44200947,11.3718292
832,4,7.496664976,16.39196562,5.127677022,11.29367716,11.43649432
832,5,10.03942029,16.1142959,5.127677022,11.60030709,11.48407714
832,6,1.894063944,15.64858609,11.19349217,11.94270157,11.41053694
832,7,7.612968844,15.94887712,11.19349217,11.63094514,11.44833925
832,8,8.336454566,15.71680616,11.19349217,11.86869162,11.47057883
832,9,5.736694009,15.7009143,11.19349217,11.80731889,11.43938614
832,10,2.947856197,15.2778865,11.19349217,12.09451886,11.4135893
832,11,5.692685305,15.16467493,11.19349217,12.29715095,11.40885125
832,12,3.14960315,14.8339145,10.84493703,12.82740597,11.38371272
832,13,3.249615362,15.49623099,11.19349217,11.56045121,11.31141459
832,14,6.557737295,14.90913872,10.84493703,12.57450733,11.36523091
832,15,6.565474247,15.24609334,10.09437843,11.6962079,11.28032801
832,16,7.938506519,15.4077234,10.09437843,11.29553696,11.34145804
832,17,7.49504095,14.57541871,10.09437843,11.96779011,10.97950877
832,18,6.922046247,14.47226537,10.09437843,12.03999575,10.88926816
832,19,6.458686625,14.33985542,10.09437843,12.1635498,10.78022918
832,20,7.429508732,14.21756496,10.09437843,12.27460215,10.68379723
833,1,8.77460946,16.39618395,4.860088704,11.49727924,11.29174824
833,2,2.987162276,16.32206412,4.860088704,11.55994135,11.30656151
833,3,8.091964535,15.99510016,4.860088704,11.83765229,11.26584852
833,4,7.496664976,16.27979914,4.860088704,11.60226315,11.32471458
833,5,10.03942029,16.07671591,4.860088704,11.77885227,11.36676634
833,6,1.894063944,15.57837974,11.86346426,12.15569888,11.28380096
833,7,7.612968844,15.92660552,11.86346426,11.77502163,11.33704085
833,8,8.336454566,15.7105932,11.86346426,11.98274058,11.3422267
833,9,5.736694009,15.6886348,11.86346426,11.92786426,11.31762875
833,10,2.947856197,15.28158359,11.86346426,12.17539939,11.27647054
833,11,5.692685305,15.16422231,11.86346426,12.37809077,11.28121449
833,12,3.14960315,14.82116426,11.667674,12.90859876,11.28267279
833,13,3.249615362,15.4602141,11.86346426,11.69290065,11.20966043
833,14,6.557737295,14.89881306,11.667674,12.65581341,11.25577294
833,15,6.565474247,15.21772988,10.52994506,11.81094364,11.17335826
833,16,7.938506519,15.36496353,10.52994506,11.4125308,11.22894019
833,17,7.49504095,14.57303122,10.52994506,12.03959064,10.84871546
833,18,6.922046247,14.47550419,10.52994506,12.1071893,10.75390742
833,19,6.458686625,14.34988869,10.52994506,12.22532705,10.64041071
833,20,7.429508732,14.2334712,10.52994506,12.33134534,10.54001058
834,1,8.77460946,16.21983447,4.581077714,11.90060187,11.18369607
834,2,2.987162276,16.17397984,4.581077714,11.91671692,11.19720236
834,3,8.091964535,15.80977408,4.581077714,12.2361574,11.16071088
834,4,7.496664976,16.15910323,4.581077714,11.91507596,11.21517577
834,5,10.03942029,16.0351652,4.581077714,11.96127765,11.25373183
834,6,1.894063944,15.50126695,12.54296563,12.37102065,11.16156793
834,7,7.612968844,15.90211502,12.54296563,11.92350569,11.22922521
834,8,8.336454566,15.7017174,12.54296563,12.10071684,11.21957774
834,9,5.736694009,15.67397218,12.54296563,12.05264323,11.20048776
834,10,2.947856197,15.28263877,12.54296563,12.26089336,11.14589551
834,11,5.692685305,15.16086315,12.54296563,12.46288912,11.15922844
834,12,3.14960315,14.80489401,12.50681283,12.99178827,11.1846189
834,13,3.249615362,15.42321855,12.54296563,11.83153804,11.10804279
834,14,6.557737295,14.88544891,12.50681283,12.74027604,11.14978781
834,15,6.565474247,15.18838685,10.97419503,11.93214448,11.06705492
834,16,7.938506519,15.32297222,10.97419503,11.53762333,11.11454793
834,17,7.49504095,14.56680615,10.97419503,12.11883552,10.72568254
834,18,6.922046247,14.47359494,10.97419503,12.18164817,10.62881404
834,19,6.458686625,14.35301647,10.97419503,12.29395291,10.51400764
834,20,7.429508732,14.24098044,10.97419503,12.39459817,10.41232058
835,1,8.77460946,16.03505913,4.299516031,12.3005993,11.07878792
835,2,2.987162276,16.01838692,4.299516031,12.27147656,11.09173176
835,3,8.091964535,15.61538101,4.299516031,12.62980515,11.05851472
835,4,7.496664976,16.03183762,4.299516031,12.2271927,11.11012432
835,5,10.03942029,15.98962069,4.299516031,12.1465194,11.14725097
835,6,1.894063944,15.41854311,13.22622296,12.5862909,11.04628331
835,7,7.612968844,15.87490192,13.22622296,12.07645984,11.12683974
835,8,8.336454566,15.68963255,13.22622296,12.22313872,11.10505772
835,9,5.736694009,15.65644891,13.22622296,12.18218559,11.0901337
835,10,2.947856197,15.27820002,13.22622296,12.35174717,11.02351689
835,11,5.692685305,15.15168381,13.22622296,12.55222664,11.04427618
835,12,3.14960315,14.78205487,13.35479794,13.07749801,11.09014514
835,13,3.249615362,15.38522534,13.22622296,11.97702365,11.00772156
835,14,6.557737295,14.86612425,13.35479794,12.82852949,11.04804639
835,15,6.565474247,15.15806192,11.42312832,12.06067336,10.96263711
835,16,7.938506519,15.28232781,11.42312832,11.67199209,10.99919212
835,17,7.49504095,14.55340641,11.42312832,12.20651318,10.61225161
835,18,6.922046247,14.46296501,11.42312832,12.26430482,10.51627184
835,19,6.458686625,14.34539473,11.42312832,12.37026811,10.40384801
835,20,7.429508732,14.2359351,11.42312832,12.46511742,10.30401363
836,1,8.77460946,15.842383,4.024275632,12.68918617,10.97826137
836,2,2.987162276,15.85134713,4.024275632,12.6169048,10.99007488
836,3,8.091964535,15.41529836,4.024275632,13.01039388,10.96108049
836,4,7.496664976,15.88989695,4.024275632,12.53205852,11.00825755
836,5,10.03942029,15.91950311,4.024275632,12.33018063,11.04235274
836,6,1.894063944,15.31455929,13.90746291,12.79608325,10.93432383
836,7,7.612968844,15.82047539,13.90746291,12.23023121,11.02436015
836,8,8.336454566,15.64695655,13.90746291,12.34623625,10.99185015
836,9,5.736694009,15.60896051,13.90746291,12.31287045,10.98022794
836,10,2.947856197,15.23684729,13.90746291,12.44390729,10.90141122
836,11,5.692685305,15.1087286,13.90746291,12.64213365,10.92922669
836,12,3.14960315,14.73372905,14.20407381,13.1620104,10.99432173
836,13,3.249615362,15.317634,13.90746291,12.1260645,10.90369537
836,14,6.557737295,14.81754429,14.20407381,12.916814,10.94487406
836,15,6.565474247,15.09605198,11.87274496,12.19314687,10.85467082
836,16,7.938506519,15.20780692,11.87274496,11.81191195,10.87657764
836,17,7.49504095,14.49385047,11.87274496,12.29989285,10.50197606
836,18,6.922046247,14.40391399,11.87274496,12.35283161,10.4099234
836,19,6.458686625,14.28712897,11.87274496,12.4524664,10.30378644
836,20,7.429508732,14.17819563,11.87274496,12.54153327,10.20913832
837,1,8.77460946,15.64195974,3.764228495,13.05786351,10.88297012
837,2,2.987162276,15.66806297,3.764228495,12.94472929,10.89126868
837,3,8.091964535,15.21295235,3.764228495,13.36934196,10.87011021
837,4,7.496664976,15.72386896,3.764228495,12.82166316,10.90692188
837,5,10.03942029,15.8015641,3.764228495,12.50489206,10.93130709
837,6,1.894063944,15.17154272,14.58091215,12.99228763,10.81974693
837,7,7.612968844,15.7111244,14.58091215,12.37775809,10.91355222
837,8,8.336454566,15.54279922,14.58091215,12.46297294,10.86965056
837,9,5.736694009,15.50085095,14.58091215,12.43756745,10.86131256
837,10,2.947856197,15.12700513,14.58091215,12.53117159,10.76935927
837,11,5.692685305,15.00445387,14.58091215,12.72668036,10.80503753
837,12,3.14960315,14.64286735,15.04708485,13.24013574,10.89142502
837,13,3.249615362,15.18764551,14.58091215,12.27147779,10.78926538
837,14,6.557737295,14.71752039,15.04708485,12.99965261,10.8335366
837,15,6.565474247,14.96716686,12.31904492,12.32264669,10.73584561
837,16,7.938506519,15.05856961,12.31904492,11.94951616,10.7390409
837,17,7.49504095,14.34888398,12.31904492,12.39455993,10.38556065
837,18,6.922046247,14.25665624,12.31904492,12.44356109,10.2999055
837,19,6.458686625,14.13852597,12.31904492,12.53785588,10.20336276
837,20,7.429508732,14.0281903,12.31904492,12.62202171,10.11674696
838,1,8.77460946,15.43818255,3.528246597,13.39896919,10.79510482
838,2,2.987162276,15.47354517,3.528246597,13.24861374,10.79744318
838,3,8.091964535,15.01246408,3.528246597,13.6989767,10.7876664
838,4,7.496664976,15.53925964,3.528246597,13.09094106,10.80816821
838,5,10.03942029,15.64302319,3.528246597,12.66929845,10.81599214
838,6,1.894063944,14.99688278,15.24079735,13.17232669,10.70464871
838,7,7.612968844,15.55462515,15.24079735,12.51860762,10.79616969
838,8,8.336454566,15.38603118,15.24079735,12.57368412,10.74042432
838,9,5.736694009,15.34087123,15.24079735,12.55640152,10.73528372
838,10,2.947856197,14.95895382,15.24079735,12.61462407,10.62947283
838,11,5.692685305,14.84801402,15.24079735,12.80699626,10.67357708
838,12,3.14960315,14.51568825,15.87627553,13.31310183,10.78266559
838,13,3.249615362,15.00450167,15.24079735,12.41290962,10.66629888
838,14,6.557737295,14.57369611,15.87627553,13.07817649,10.71550871
838,15,6.565474247,14.78139519,12.75802822,12.4491977,10.60807598
838,16,7.938506519,14.84614566,12.75802822,12.0849221,10.58930062
838,17,7.49504095,14.13158726,12.75802822,12.49093163,10.2641078
838,18,6.922046247,14.03465819,12.75802822,12.5368106,10.18689412
838,19,6.458686625,13.91331482,12.75802822,12.62663268,10.10267051
838,20,7.429508732,13.79989152,12.75802822,12.70668232,10.02643342
839,1,8.77460946,15.23546688,3.325201916,13.70486068,10.71686351
839,2,2.987162276,15.27285586,3.325201916,13.52226714,10.71074554
839,3,8.091964535,14.81795808,3.325201916,13.99164619,10.71581362
839,4,7.496664976,15.34165316,3.325201916,13.33489558,10.71407354
839,5,10.03942029,15.45125959,3.325201916,12.82218529,10.69833919
839,6,1.894063944,14.79810054,15.88134519,13.3337522,10.5911698
839,7,7.612968844,15.35894003,15.88134519,12.65250304,10.67402138
839,8,8.336454566,15.18573147,15.88134519,12.67887763,10.60620472
839,9,5.736694009,15.13797905,15.88134519,12.66966812,10.60410027
839,10,2.947856197,14.74319304,15.88134519,12.695519,10.48393183
839,11,5.692685305,14.6487556,15.88134519,12.88437531,10.53677395
839,12,3.14960315,14.35853158,16.68409028,13.38228469,10.66929226
839,13,3.249615362,14.77766556,15.88134519,12.5501696,10.53670954
839,14,6.557737295,14.39387103,16.68409028,13.15367056,10.59231029
839,15,6.565474247,14.54896325,13.18569485,12.5729908,10.47332636
839,16,7.938506519,14.58234134,13.18569485,12.21843867,10.4301307
839,17,7.49504095,13.8553146,13.18569485,12.5895427,10.13877854
839,18,6.922046247,13.75166455,13.18569485,12.63299561,10.07162556
839,19,6.458686625,13.62550309,13.18569485,12.71906577,10.00186482
839,20,7.429508732,13.50755026,13.18569485,12.79566525,9.9378541
840,1,8.77460946,15.03822816,3.16396643,13.96789544,10.65044424
840,2,2.987162276,15.07105717,3.16396643,13.75939851,10.63332291
840,3,8.091964535,14.63355892,3.16396643,14.23969852,10.65661641
840,4,7.496664976,15.13663368,3.16396643,13.54853006,10.62671483
840,5,10.03942029,15.2336525,3.16396643,12.96233809,10.58027958
840,6,1.894063944,14.58271712,16.49678233,13.47411593,10.48145083
840,7,7.612968844,15.13203139,16.49678233,12.77916755,10.54891611
840,8,8.336454566,14.95097914,16.49678233,12.77906132,10.46902502
840,9,5.736694009,14.90113206,16.49678233,12.77766272,10.46972105
840,10,2.947856197,14.49022244,16.49678233,12.77511071,10.33491615
840,11,5.692685305,14.41602517,16.49678233,12.96011148,10.39655676
840,12,3.14960315,14.17773719,17.46297354,13.44906037,10.55255386
840,13,3.249615362,14.51660025,16.49678233,12.68306734,10.40241102
840,14,6.557737295,14.18584473,17.46297354,13.22741978,10.46546124
840,15,6.565474247,14.28009731,13.59804482,12.69421684,10.33356119
840,16,7.938506519,14.27896291,13.59804482,12.35037477,10.26430505
840,17,7.49504095,13.5334203,13.59804482,12.69092789,10.0107339
840,18,6.922046247,13.42142003,13.59804482,12.7325316,9.954836107
840,19,6.458686625,13.28909838,13.59804482,12.81542415,9.901100814
840,20,7.429508732,13.1654175,13.59804482,12.88912065,9.850665389
841,1,8.77460946,14.85088181,3.053412115,14.18043093,10.59804505
841,2,2.987162276,14.87321124,3.053412115,13.95371684,10.56732245
841,3,8.091964535,14.46339116,3.053412115,14.43548177,10.61213933
841,4,7.496664976,14.92978537,3.053412115,13.72684788,10.54816907
841,5,10.03942029,14.99758112,3.053412115,13.08854234,10.46374463
841,6,1.894063944,14.35825362,17.08133545,13.59096967,10.37763245
841,7,7.612968844,14.88186159,17.08133545,12.89832437,10.42266269
841,8,8.336454566,14.69085323,17.08133545,12.87474302,10.33091851
841,9,5.736694009,14.63928796,17.08133545,12.88068076,10.3341049
841,10,2.947856197,14.21054169,17.08133545,12.85465347,10.1846057
841,11,5.692685305,14.1591693,17.08133545,13.03549872,10.25485414
841,12,3.14960315,13.97964489,18.20536977,13.5148049,10.43369923
841,13,3.249615362,14.23076882,17.08133545,12.81141245,10.26531699
841,14,6.557737295,13.9574168,18.20536977,13.30070908,10.33648145
841,15,6.565474247,13.98502365,13.99107812,12.8130667,10.1907449
841,16,7.938506519,13.94781664,13.99107812,12.4810393,10.0945976
841,17,7.49504095,13.17925863,13.99107812,12.79562194,9.881134902
841,18,6.922046247,13.05766934,13.99107812,12.83583402,9.837262069
841,19,6.458686625,12.91810825,13.99107812,12.91597678,9.800533613
841,20,7.429508732,12.78774422,13.99107812,12.98719868,9.764523676
842,1,8.77460946,14.67782781,3.002410951,14.33547276,10.56186359
842,2,2.987162276,14.68436473,3.002410951,14.0993395,10.51489089
842,3,8.091964535,14.31057035,3.002410951,14.5740505,10.58379946
842,4,7.496664976,14.72667694,3.002410951,13.86485237,10.48051282
842,5,10.03942029,14.75040918,3.002410951,13.19958356,10.35066523
842,6,1.894063944,14.13111515,17.62923121,13.6849884,10.28122886
842,7,7.612968844,14.61637755,17.62923121,13.00969673,10.29706954
842,8,8.336454566,14.41441732,17.62923121,12.96643057,10.19391804
842,9,5.736694009,14.36138894,17.62923121,12.9790177,10.19921025
842,10,2.947856197,13.91465043,17.62923121,12.9354016,10.03518038
842,11,5.692685305,13.88753453,17.62923121,13.11183101,10.11359469
842,12,3.14960315,13.77059452,18.90372341,13.58089434,10.3139772
842,13,3.249615362,13.92962476,17.62923121,12.93501267,10.12734255
842,14,6.557737295,13.71638682,18.90372341,13.3748234,10.20689081
842,15,6.565474247,13.67395724,14.36079475,12.92973029,10.04684285
842,16,7.938506519,13.60072354,14.36079475,12.61073409,9.923791339
842,17,7.49504095,12.806184,14.36079475,12.90415954,9.751142658
842,18,6.922046247,12.67415727,14.36079475,12.9433183,9.719639817
842,19,6.458686625,12.52654028,14.36079475,13.02099264,9.700318339
842,20,7.429508732,12.38878138,14.36079475,13.0900495,9.679085354
843,1,8.77460946,14.51022592,3.055674587,14.44236245,10.53791143
843,2,2.987162276,14.4982427,3.055674587,14.20418523,10.47306723
843,3,8.091964535,14.16625564,3.055674587,14.66831464,10.56625583
843,4,7.496664976,14.52349406,3.055674587,13.96875469,10.42180565
843,5,10.03942029,14.49550167,3.055674587,13.29846233,10.24198159
843,6,1.894063944,13.90271338,18.13469628,13.76612673,10.19086754
843,7,7.612968844,14.34113219,18.13469628,13.11513492,10.17385793
843,8,8.336454566,14.12836303,18.13469628,13.05619812,10.05996993
843,9,5.736694009,14.0740007,18.13469628,13.0748276,10.06690886
843,10,2.947856197,13.61304834,18.13469628,13.01860939,9.888820089
843,11,5.692685305,13.61046742,18.13469628,13.1904023,9.97470704
843,12,3.14960315,13.55692591,19.5504789,13.64870471,10.19463659
843,13,3.249615362,13.6205298,18.13469628,13.05559744,9.990367954
843,14,6.557737295,13.47055438,19.5504789,13.45104768,10.07820921
843,15,6.565474247,13.3549469,14.70319471,13.04580403,9.903769729
843,16,7.938506519,13.24861257,14.70319471,12.74054739,9.75484208
843,17,7.49504095,12.42757564,14.70319471,13.01706207,9.621938036
843,18,6.922046247,12.28465276,14.70319471,13.0553869,9.602724825
843,19,6.458686625,12.12840206,14.70319471,13.1307407,9.600610114
843,20,7.429508732,11.98277996,14.70319471,13.19782326,9.594006814
844,1,8.77460946,14.32891073,3.293846011,14.53482862,10.51567248
844,2,2.987162276,14.29961924,3.293846011,14.29695387,10.43348393
844,3,8.091964535,14.01313499,3.293846011,14.74935475,10.54871158
844,4,7.496664976,14.30851621,3.293846011,14.06264173,10.36582213
844,5,10.03942029,14.23212195,3.293846011,13.39352757,10.13749356
844,6,1.894063944,13.67280309,18.59195734,13.84415745,10.10388198
844,7,7.612968844,14.05826244,18.59195734,13.21828478,10.05453132
844,8,8.336454566,13.83932983,18.59195734,13.14682156,9.930925568
844,9,5.736694009,13.78293605,18.59195734,13.17109724,9.938951965
844,10,2.947856197,13.31623506,18.59195734,13.10553113,9.747704735
844,11,5.692685305,13.33731452,18.59195734,13.27250657,9.84011981
844,12,3.14960315,13.3449789,20.13808069,13.71961205,10.07692623
844,13,3.249615362,13.30902652,18.59195734,13.17608716,9.856142662
844,14,6.557737295,13.22771905,20.13808069,13.53066686,9.951956554
844,15,6.565474247,13.03607924,15.01427801,13.16356541,9.763344426
844,16,7.938506519,12.90212888,15.01427801,12.87229771,9.590581637
844,17,7.49504095,12.05682292,15.01427801,13.13482654,9.494708992
844,18,6.922046247,11.90293565,15.01427801,13.17241825,9.487279464
844,19,6.458686625,11.73770116,15.01427801,13.24548995,9.50156406
844,20,7.429508732,11.58399094,15.01427801,13.3106701,9.508944446
845,1,8.77460946,14.1370494,3.69176158,14.61656911,10.49487029
845,2,2.987162276,14.09239762,3.69176158,14.38099401,10.3961964
845,3,8.091964535,13.85385271,3.69176158,14.82070757,10.53091518
845,4,7.496664976,14.08610728,3.69176158,14.14957159,10.31291552
845,5,10.03942029,13.96665699,3.69176158,13.48717352,10.03847998
845,6,1.894063944,13.44826021,18.99524105,13.92110627,10.02136828
845,7,7.612968844,13.77460847,18.99524105,13.32142277,9.940540991
845,8,8.336454566,13.55675341,18.99524105,13.23979047,9.808646918
845,9,5.736694009,13.49720131,18.99524105,13.26928705,9.817088304
845,10,2.947856197,13.03471026,18.99524105,13.19742114,9.614014217
845,11,5.692685305,13.0774224,18.99524105,13.35943776,9.711761618
845,12,3.14960315,13.14109331,20.65897321,13.79499241,9.962094968
845,13,3.249615362,13.00407325,18.99524105,13.29792592,9.726304997
845,14,6.557737295,12.99568042,20.65897321,13.61496588,9.829652727
845,15,6.565474247,12.72794102,15.29004464,13.28413082,9.627359722
845,16,7.938506519,12.57306647,15.29004464,13.00711265,9.433561585
845,17,7.49504095,11.70727258,15.29004464,13.25797308,9.370606137
845,18,6.922046247,11.54274381,15.29004464,13.29481301,9.374030028
